component_1_original_name,component_1_formula,smiles1,component_2_original_name,component_2_formula,smiles2,component_3_original_name,component_3_formula,smiles3,quality_check_1,quality_check_2,pressure_mmhg,temperature_c,x1,x2,y1,y2,doi,source_original_excel_row,source_audit_status,source_url,source_json_sha256,source_indices,source_temperature_k,source_pressure_kpa,source_component_InChIKeys
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,15188.749122727853,41.02000000000004,0.7588,0.1854,0.0117,0.9869,10.1016/j.fluid.2004.11.018,2,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 0]]",314.17,2025.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,22366.839448876275,41.02000000000004,0.6834,0.2668,0.0084,0.9906,10.1016/j.fluid.2004.11.018,3,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 1]]",314.17,2982.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,38073.13113430449,41.02000000000004,0.4737,0.4911,0.0089,0.9901,10.1016/j.fluid.2004.11.018,4,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 2]]",314.17,5076.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,41560.917969893846,41.02000000000004,0.4173,0.551,0.0092,0.9898,10.1016/j.fluid.2004.11.018,5,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 3]]",314.17,5541.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,17708.956384573066,41.170000000000016,0.7874,0.1876,0.0149,0.9841,10.1016/j.fluid.2004.11.018,6,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 4]]",314.32,2361.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,25164.569534198494,41.170000000000016,0.671,0.2951,0.011,0.987,10.1016/j.fluid.2004.11.018,7,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 5]]",314.32,3355.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,32890.20489045019,41.170000000000016,0.5456,0.4113,0.0099,0.9883,10.1016/j.fluid.2004.11.018,8,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 6]]",314.32,4385.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,44411.15237317117,41.170000000000016,0.3123,0.6394,0.0108,0.987,10.1016/j.fluid.2004.11.018,9,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 7]]",314.32,5921.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,48176.462032237534,41.170000000000016,0.214,0.7376,0.0114,0.9864,10.1016/j.fluid.2004.11.018,10,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 8]]",314.32,6423.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,50059.116861770715,41.170000000000016,0.1674,0.7862,0.0115,0.986,10.1016/j.fluid.2004.11.018,11,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 9]]",314.32,6674.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,13703.626986283352,60.74000000000001,0.7942,0.1455,0.024,0.9727,10.1016/j.fluid.2004.11.018,12,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 10]]",333.89,1827.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,19689.119233165737,60.74000000000001,0.7577,0.1868,0.019,0.9784,10.1016/j.fluid.2004.11.018,13,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 11]]",333.89,2625.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,36498.00159565123,60.74000000000001,0.5852,0.3782,0.0169,0.9813,10.1016/j.fluid.2004.11.018,14,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 12]]",333.89,4866.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,45116.210357139775,60.74000000000001,0.512,0.4572,0.0163,0.982,10.1016/j.fluid.2004.11.018,15,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 13]]",333.89,6015.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,52219.2945147809,60.74000000000001,0.4426,0.5349,0.0178,0.9805,10.1016/j.fluid.2004.11.018,16,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 14]]",333.89,6962.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,59922.42802048041,60.74000000000001,0.3355,0.6505,0.0191,0.9795,10.1016/j.fluid.2004.11.018,17,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 15]]",333.89,7989.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,62982.67969557817,60.74000000000001,0.2679,0.7174,0.0209,0.9773,10.1016/j.fluid.2004.11.018,18,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 16]]",333.89,8397.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,28539.847117026904,60.99000000000001,0.5633,0.248,0.0189,0.9765,10.1016/j.fluid.2004.11.018,19,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 17]]",334.14,3805.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,35837.94731278701,60.99000000000001,0.4862,0.3519,0.018,0.9776,10.1016/j.fluid.2004.11.018,20,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 18]]",334.14,4778.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,43383.56786462119,60.99000000000001,0.425,0.4336,0.0177,0.9779,10.1016/j.fluid.2004.11.018,21,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 19]]",334.14,5784.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,51116.70383772362,60.99000000000001,0.354,0.5285,0.0183,0.977,10.1016/j.fluid.2004.11.018,22,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 20]]",334.14,6815.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,58609.82007160269,60.99000000000001,0.2727,0.6379,0.0206,0.9739,10.1016/j.fluid.2004.11.018,23,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 21]]",334.14,7814.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,65990.42705272081,60.99000000000001,0.1997,0.733,0.0243,0.9689,10.1016/j.fluid.2004.11.018,24,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 22]]",334.14,8798.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,69673.22992642915,60.99000000000001,0.147,0.8052,0.0274,0.9647,10.1016/j.fluid.2004.11.018,25,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 23]]",334.14,9289.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,16298.840416635865,90.20000000000005,0.884,0.1121,0.0619,0.9374,10.1016/j.fluid.2004.11.018,26,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 24]]",363.35,2173.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,31810.1160639451,90.20000000000005,0.7519,0.2402,0.0413,0.9578,10.1016/j.fluid.2004.11.018,27,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 25]]",363.35,4241.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,55062.028301207494,90.20000000000005,0.5982,0.3891,0.0351,0.9634,10.1016/j.fluid.2004.11.018,28,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 26]]",363.35,7341.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,69920.75028250323,90.20000000000005,0.4751,0.5118,0.0413,0.9566,10.1016/j.fluid.2004.11.018,29,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 27]]",363.35,9322.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,80871.65088456875,90.20000000000005,0.3756,0.6106,0.0503,0.9467,10.1016/j.fluid.2004.11.018,30,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 28]]",363.35,10782.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,55677.07888296734,90.52000000000004,0.5537,0.3886,0.0413,0.9528,10.1016/j.fluid.2004.11.018,31,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 29]]",363.67,7423.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,64407.79689721683,90.52000000000004,0.4853,0.4515,0.0419,0.9512,10.1016/j.fluid.2004.11.018,32,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 30]]",363.67,8587.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,73761.06611007689,90.52000000000004,0.4033,0.5294,0.0443,0.9474,10.1016/j.fluid.2004.11.018,33,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 31]]",363.67,9834.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,80526.62250943518,90.52000000000004,0.3277,0.607,0.05,0.9395,10.1016/j.fluid.2004.11.018,34,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 32]]",363.67,10736.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,87509.69679746462,90.52000000000004,0.2589,0.6822,0.0599,0.9257,10.1016/j.fluid.2004.11.018,35,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 33]]",363.67,11667.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
噻吩,C4H4S,C1=CSC=C1,二氧化碳,CO2,C(=O)=O,1-丙醇,C3H8O,CCCO,-1,-1,94005.23099019664,90.52000000000004,0.1697,0.7844,0.0851,0.8913,10.1016/j.fluid.2004.11.018,36,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2004.11.018.json,870b7265e0f1bbb28ebc7af15eb582fdd7e9071c4b500755e84f8507b44b837a,"[[4, 34]]",363.67,12533.0,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N"", ""CURLTUGMZLYLDI-UHFFFAOYSA-N"", ""BDERNNFJNOPAEC-UHFFFAOYSA-N""]"
乙醇,C2H6O,CCO,丙酮,C3H6O,CC(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,759.8124869789292,56.05000000000001,0.049,0.9,0.036,0.901,10.1016/j.fluid.2005.01.007,37,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.01.007.json,902aebe5dc829dfaa45f08b3cd0e0cbe29eb1154dd765f078c59e43f873848f9,"[[15, 0]]",329.2,101.3,"[""LFQSCWFLJHTTHZ-UHFFFAOYSA-N"", ""CSCPPACGZOOCGX-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
乙醇,C2H6O,CCO,丙酮,C3H6O,CC(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,759.8124869789292,56.14000000000004,0.049,0.794,0.039,0.834,10.1016/j.fluid.2005.01.007,38,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.01.007.json,902aebe5dc829dfaa45f08b3cd0e0cbe29eb1154dd765f078c59e43f873848f9,"[[15, 1]]",329.29,101.3,"[""LFQSCWFLJHTTHZ-UHFFFAOYSA-N"", ""CSCPPACGZOOCGX-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
乙醇,C2H6O,CCO,丙酮,C3H6O,CC(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,759.8124869789292,56.94,0.05,0.685,0.048,0.784,10.1016/j.fluid.2005.01.007,39,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.01.007.json,902aebe5dc829dfaa45f08b3cd0e0cbe29eb1154dd765f078c59e43f873848f9,"[[15, 2]]",330.09,101.3,"[""LFQSCWFLJHTTHZ-UHFFFAOYSA-N"", ""CSCPPACGZOOCGX-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
乙醇,C2H6O,CCO,丙酮,C3H6O,CC(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,759.8124869789292,56.97000000000003,0.154,0.795,0.102,0.831,10.1016/j.fluid.2005.01.007,40,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.01.007.json,902aebe5dc829dfaa45f08b3cd0e0cbe29eb1154dd765f078c59e43f873848f9,"[[15, 3]]",330.12,101.3,"[""LFQSCWFLJHTTHZ-UHFFFAOYSA-N"", ""CSCPPACGZOOCGX-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
乙醇,C2H6O,CCO,丙酮,C3H6O,CC(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,759.8124869789292,57.10000000000002,0.149,0.695,0.111,0.755,10.1016/j.fluid.2005.01.007,41,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.01.007.json,902aebe5dc829dfaa45f08b3cd0e0cbe29eb1154dd765f078c59e43f873848f9,"[[15, 4]]",330.25,101.3,"[""LFQSCWFLJHTTHZ-UHFFFAOYSA-N"", ""CSCPPACGZOOCGX-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
乙醇,C2H6O,CCO,丙酮,C3H6O,CC(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,759.8124869789292,57.610000000000014,0.052,0.569,0.054,0.756,10.1016/j.fluid.2005.01.007,42,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.01.007.json,902aebe5dc829dfaa45f08b3cd0e0cbe29eb1154dd765f078c59e43f873848f9,"[[15, 5]]",330.76,101.3,"[""LFQSCWFLJHTTHZ-UHFFFAOYSA-N"", ""CSCPPACGZOOCGX-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
乙醇,C2H6O,CCO,丙酮,C3H6O,CC(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,759.8124869789292,57.860000000000014,0.15,0.585,0.129,0.695,10.1016/j.fluid.2005.01.007,43,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.01.007.json,902aebe5dc829dfaa45f08b3cd0e0cbe29eb1154dd765f078c59e43f873848f9,"[[15, 6]]",331.01,101.3,"[""LFQSCWFLJHTTHZ-UHFFFAOYSA-N"", ""CSCPPACGZOOCGX-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
乙醇,C2H6O,CCO,丙酮,C3H6O,CC(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,759.8124869789292,58.06,0.25,0.698,0.162,0.766,10.1016/j.fluid.2005.01.007,44,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.01.007.json,902aebe5dc829dfaa45f08b3cd0e0cbe29eb1154dd765f078c59e43f873848f9,"[[15, 7]]",331.21,101.3,"[""LFQSCWFLJHTTHZ-UHFFFAOYSA-N"", ""CSCPPACGZOOCGX-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
